"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"3271","http://schema.org","ClaimReview","2016-07-27","https://www.politifact.com/truth-o-meter/statements/2016/jul/27/joseph-crowley/did-donald-trump-cash-federal-funds-days-after-911/","PolitiFact","Says Donald Trump ""cashed in"" on Sept. 11, ""collecting $150,000 in federal funds intended to help small businesses recover — even though days after the attack Trump said his properties were not affected.""","Half True"
"3272","http://schema.org","ClaimReview","2018-10-30","https://www.factcheck.org/2018/10/the-facts-on-elizabeth-warrens-dna-test/","FactCheck.org","Sen. Elizabeth Warren ""doesn’t have any Indian blood.""","False"
"3273","http://schema.org","ClaimReview","2017-10-20","https://www.politifact.com/texas/statements/2017/oct/20/lloyd-doggett/lloyd-doggett-says-80-percent-republican-sought-ta/","PolitiFact","Says ""80 percent of the tax breaks in"" the President Donald Trump’s outlined tax-cut ""proposal go to the top 1 percent, that is, people making more than $730,000 a year.""","Half True"
"3274","http://schema.org","ClaimReview","2018-02-07","https://www.politifact.com/wisconsin/statements/2018/feb/06/scott-walker/why-scott-walker-real-terms-has-spent-less-transpo/","PolitiFact","http://www.wiseye.org/Video-Archive/Event-Detail/evhdid/12142","Mostly False"
"3275","http://schema.org","ClaimReview","2017-11-30","https://www.politifact.com/truth-o-meter/statements/2017/nov/30/donald-trump/will-gop-tax-bill-cost-donald-trump-fortune-no/","PolitiFact","Says the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.""","False"
"3276","http://schema.org","ClaimReview","2019-03-14","https://www.politifact.com/texas/statements/2019/mar/14/club-growth/beto-orourke-arrested-dwi-flee-scene/","PolitiFact","Beto O’Rourke crashed into barriers, ""causing a collision while driving drunk, then fleeing the scene to avoid accountability.""","Mostly True"
"3277","http://schema.org","ClaimReview","2018-11-30","https://www.factcheck.org/2018/11/hate-crimes-hotline-headline-is-wrong/","FactCheck.org","“Minneapolis Installs Sharia Hotline to Report Americans Who Criticize Islam.”","False"
"3278","http://schema.org","ClaimReview","2018-11-01","https://www.politifact.com/texas/statements/2018/nov/01/ken-paxton/ken-paxton-airs-mostly-false-claim-about-texas-shu/","PolitiFact","Says Ken Paxton ""shut down the world’s largest human trafficking marketplace.""","Mostly False"
"3279","http://schema.org","ClaimReview","2016-07-28","https://www.politifact.com/truth-o-meter/statements/2016/jul/27/bill-clinton/bill-clinton-says-more-people-moved-out-poverty-un/","PolitiFact","""We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percent more jobs.""","Half True"
"3280","http://schema.org","ClaimReview","2018-06-25","https://www.politifact.com/truth-o-meter/statements/2018/jun/25/brad-parscale/tyes-immigrant-children-detained-under-obama-they-/","PolitiFact","""Fact: Over 90,000 kids were detained under Obama. And no one cared.""","Mostly False"
"3281","http://schema.org","ClaimReview","2016-10-11","https://www.politifact.com/pennsylvania/statements/2016/oct/11/donald-trump/donald-trump-confuses-eatn-park-its-famous-smiley-/","PolitiFact","""Stopped by Smiley Cookie to pick up some great cookies for the family, along with Rudy.""","Mostly False"
"3282","http://schema.org","ClaimReview","2019-03-01","https://www.politifact.com/truth-o-meter/statements/2019/mar/01/henry-cuellar/fact-checking-texas-congressman-border-patrol-hiri/","PolitiFact","Says President Donald Trump ""put out a $297 million contract to a vendor to show him how to hire Border Patrol. So, the first payment they made was $14.8 million. You know how many Border Patrol they hired with $14.8 million? Two.""","Mostly True"
"3283","http://schema.org","ClaimReview","2018-07-25","https://www.politifact.com/truth-o-meter/statements/2018/jul/25/kamala-harris/housing-unaffordable-full-time-minimum-wage-worker/","PolitiFact","""In 99% of counties in America, someone making the minimum wage working full time can’t afford a 1-bedroom apartment.""","Mostly True"
"3284","http://schema.org","ClaimReview","2019-01-15","https://www.washingtonpost.com/politics/2019/01/15/what-really-happened-white-house-situation-room/","Washington Post","“He sort of slammed the table and when Leader [Nancy] Pelosi said she didn’t agree with the wall, he just walked out and said we have nothing to discuss.”","In dispute"
"3285","http://schema.org","ClaimReview","2018-02-16","https://www.politifact.com/punditfact/statements/2018/feb/16/usdeplorablesnewscom/fake-news-says-michelle-obama-blamed-donald-trump-/","PolitiFact","Says Michelle Obama said Florida shooting ""is clearly our president’s fault.""","Pants on Fire"
"3286","http://schema.org","ClaimReview","2017-04-27","https://www.politifact.com/truth-o-meter/statements/2017/apr/27/donald-trump/did-trade-deficit-cause-slow-growth-2016-donald-tr/","PolitiFact","""The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.""","Mostly False"
"3287","http://schema.org","ClaimReview","2016-08-04","https://www.washingtonpost.com/news/fact-checker/wp/2016/08/04/recidivism-watch-clintons-repeated-claim-that-the-fbi-said-her-answers-were-truthful/","Washington Post","“As the FBI said, everything that I’ve said publicly has been consistent and truthful with what I’ve told them.”","Four Pinocchios"
"3288","http://schema.org","ClaimReview","2016-12-15","https://www.politifact.com/california/statements/2016/dec/15/antonio-villaraigosa/villaraigosa-claims-california-oregon-washington-p/","PolitiFact","""California is once again the sixth-largest economy in the world. If you add the GDP’s of Washington and Oregon, California would surpass the United Kingdom to become the fifth-largest economy in the world.""","Mostly True"
"3289","http://schema.org","ClaimReview","2018-01-26","https://www.weeklystandard.com/holmes-lybrand/fact-check-does-new-yorks-governor-want-to-give-dreamers-free-college-tuition","The Weekly Standard","Does Andrew Cuomo want to give Dreamers free college tuition?","TRUE"
"3290","http://schema.org","ClaimReview","2016-09-14","https://www.factcheck.org/2016/09/trumps-job-loss-exaggeration/","FactCheck.org","Claims New York state’s job losses were “worse than just about any place in the country” when Hillary Clinton was the state's senator.","Exagerated"
"3291","http://schema.org","ClaimReview","2018-03-02","https://www.politifact.com/florida/statements/2018/mar/02/bill-galvano/taking-closer-look-number-school-resource-officers/","PolitiFact","Says Florida has ""roughly 1,500 resource officers dealing with about 3,800 schools.""","Half True"
"3292","http://schema.org","ClaimReview","2016-11-04","https://www.factcheck.org/2016/11/trumps-tax-cut-claims/","FactCheck.org","Claims that under his plan, ""a middle-class family with two children will get about a 35 percent tax reduction.""","Misleading"
"3293","http://schema.org","ClaimReview","2017-06-12","https://www.politifact.com/north-carolina/statements/2017/jun/09/north-carolina-republican-party/james-comey-hearings-did-former-fbi-director-admit/","PolitiFact","Says former FBI Director James Comey admitted to leaking classified information.","False"
"3294","http://schema.org","ClaimReview","2017-05-12","https://www.factcheck.org/2017/05/obama-childhood-obesity-rates/","FactCheck.org","""Let’s Move actually helped bring down America’s obesity rates for our youngest kids for the first time in 30 years.""","False"
"3295","http://schema.org","ClaimReview","2016-12-09","https://www.politifact.com/wisconsin/statements/2016/dec/07/tweets/were-300000-wisconsin-voters-turned-away-polls-201/","PolitiFact","In Wisconsin, ""300,000 voters were turned away by the state’s strict voter ID law"" in the 2016 presidential election.","False"
"3296","http://schema.org","ClaimReview","2016-07-22","https://www.politifact.com/truth-o-meter/statements/2016/jul/21/donald-trump/donald-trump-says-homicides-are-17-percent-50-bigg/","PolitiFact","""Homicides last year increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years.""","Half True"
"3297","http://schema.org","ClaimReview","2018-07-12","https://www.washingtonpost.com/news/fact-checker/wp/2018/07/12/untangling-the-links-between-trump-deutsche-bank-and-justice-kennedys-son/","Washington Post","“Just to state this: Justice Kennedy’s son gave a billion dollar loan to Trump when no one would give him a dime, and Justice Kennedy has been ruling in favor of the Trump Administration position for 2 years as the Court decides 5-4 case after 5-4 case.”","Four Pinocchios"
"3298","http://schema.org","ClaimReview","2017-03-23","https://www.politifact.com/punditfact/statements/2017/mar/23/blog-posting/former-first-grandma-marian-robinson-caught-anothe/","PolitiFact","Says ""(Barack) Obama’s mother-in-law charged with larceny and fraud.""","Pants on Fire"
"3299","http://schema.org","ClaimReview","2017-09-19","https://www.washingtonpost.com/news/fact-checker/wp/2017/09/19/medicare-private-insurance-and-administrative-costs-a-democratic-talking-point/?utm_term=.bea323cb6d9a","Washington Post","“Private insurance companies in this country spend between 12 and 18 percent on administration costs… The cost of administering the Medicare program, a very popular program that works well for our seniors, is two percent.”","Disputed Data"
"3300","http://schema.org","ClaimReview","2017-05-18","https://www.politifact.com/punditfact/statements/2017/may/18/rush-limbaugh/rush-limbaugh-says-donald-trump-barack-obama-also-/","PolitiFact","""What Trump is alleged to have done is actually no different than what Barack Obama did in April last year when he made it known that he didn’t want Hillary prosecuted.""","Mostly False"
"3301","http://schema.org","ClaimReview","2018-02-14","https://www.factcheck.org/2018/02/trumps-power-puffery/","FactCheck.org","Claimed his policies have reduced the cost of electricity for U.S. businesses.","False"
"3302","http://schema.org","ClaimReview","2016-09-18","https://www.washingtonpost.com/news/fact-checker/wp/2016/09/18/christies-claim-that-trump-did-not-on-a-regular-basis-spout-birther-nonsense-after-2011/","Washington Post","""It’s not true that he [Trump] kept it [birtherism] up for five years.”","Four Pinocchios"
"3303","http://schema.org","ClaimReview","2017-08-19","https://www.factcheck.org/2017/08/charlottesville-driver-mix/","FactCheck.org","“White Supremacist Who Killed Protester Is A Democrat And Visited Obama In Oval Office.""","False"
"3304","http://schema.org","ClaimReview","2017-09-11","https://www.politifact.com/truth-o-meter/statements/2017/sep/11/blog-posting/fake-news-no-georgia-mosque-diverted-harvey-donati/","PolitiFact","""Georgia mosque keeps Hurricane Harvey donations, will send to Syrian refugees instead""","Pants on Fire"
"3305","http://schema.org","ClaimReview","2018-08-22","https://www.politifact.com/north-carolina/statements/2018/aug/22/civitas-institute/do-amazon-apple-operate-states-voter-id/","PolitiFact","""Apple and Amazon already operate in many states that require levels of voter ID.""","True"
"3306","http://schema.org","ClaimReview","2018-07-17","https://www.washingtonpost.com/news/fact-checker/wp/2018/07/16/the-facts-missing-from-trump-and-putins-news-conference/","The Washington Post","“President Trump mentioned the issue of the so-called interference of Russia with the American elections, and I had to reiterate things I said several times, including during our personal contacts, that the Russian state has never interfered and is not going to interfere into internal American affairs, including election process.”","False"
"3307","http://schema.org","ClaimReview","2019-03-27","https://www.factcheck.org/2019/03/daylight-saving-time-spoof-story-not-real/","FactCheck.org","""AOC opposes Daylight Savings Time because 'the extra hour of sunlight drastically speeds up climate change.'""","False"
